,motif,family,subfamily,family_genes
0_13,0_13,C2H2,ZFX:C2H2,['Zfx']
0_15,0_15,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
0_63,0_63,C2H2,ZFX:C2H2,['Zfx']
0_93,0_93,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
0_97,0_97,bHLH,Ebox/CACGTG/1:bHLH,"['Usf1', 'Tfe3', 'Usf2', 'Bhe40', 'Tfeb', 'Mitf', 'Bmal1', 'Bhlhe41', 'Srebf2', 'Srebf1', 'Mlx', 'Bhlhe40', 'Mlxipl', 'Arnt', 'Arntl', 'Tfec', 'Hey1', 'Hey2', 'Id2', 'Max', 'Mnt', 'Mlxip', 'Npas2', 'Creb3l2', 'Hes7', 'Clock', 'Hes5', 'Bhlhb2', 'Bhlhb3', 'Creb3l1']"
0_101,0_101,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
0_119,0_119,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
0_122,0_122,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
0_129,0_129,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
0_144,0_144,bHLH,Ebox/CACGTG/1:bHLH,"['Usf1', 'Tfe3', 'Usf2', 'Bhe40', 'Tfeb', 'Mitf', 'Bmal1', 'Bhlhe41', 'Srebf2', 'Srebf1', 'Mlx', 'Bhlhe40', 'Mlxipl', 'Arnt', 'Arntl', 'Tfec', 'Hey1', 'Hey2', 'Id2', 'Max', 'Mnt', 'Mlxip', 'Npas2', 'Creb3l2', 'Hes7', 'Clock', 'Hes5', 'Bhlhb2', 'Bhlhb3', 'Creb3l1']"
0_145,0_145,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
0_152,0_152,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
0_161,0_161,C2H2,GC-tract:C2H2,"['Klf15', 'Maz', 'Zn467', 'Zn263', 'Zn770', 'Zn341', 'Taf1', 'Zsc22', 'Thap1', 'Znf263']"
0_171,0_171,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
0_237,0_237,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
0_238,0_238,bHLH,Ebox/CACGTG/1:bHLH,"['Usf1', 'Tfe3', 'Usf2', 'Bhe40', 'Tfeb', 'Mitf', 'Bmal1', 'Bhlhe41', 'Srebf2', 'Srebf1', 'Mlx', 'Bhlhe40', 'Mlxipl', 'Arnt', 'Arntl', 'Tfec', 'Hey1', 'Hey2', 'Id2', 'Max', 'Mnt', 'Mlxip', 'Npas2', 'Creb3l2', 'Hes7', 'Clock', 'Hes5', 'Bhlhb2', 'Bhlhb3', 'Creb3l1']"
0_251,0_251,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
0_252,0_252,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
0_279,0_279,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
0_282,0_282,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
0_284,0_284,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
0_285,0_285,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
0_298,0_298,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
0_300,0_300,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
0_304,0_304,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
0_311,0_311,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
0_320,0_320,C2H2,ZFX:C2H2,['Zfx']
0_322,0_322,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
0_336,0_336,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
0_348,0_348,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
0_380,0_380,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
0_395,0_395,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
0_399,0_399,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
0_408,0_408,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
0_446,0_446,bHLH,Ebox/CACGTG/1:bHLH,"['Usf1', 'Tfe3', 'Usf2', 'Bhe40', 'Tfeb', 'Mitf', 'Bmal1', 'Bhlhe41', 'Srebf2', 'Srebf1', 'Mlx', 'Bhlhe40', 'Mlxipl', 'Arnt', 'Arntl', 'Tfec', 'Hey1', 'Hey2', 'Id2', 'Max', 'Mnt', 'Mlxip', 'Npas2', 'Creb3l2', 'Hes7', 'Clock', 'Hes5', 'Bhlhb2', 'Bhlhb3', 'Creb3l1']"
0_448,0_448,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
0_462,0_462,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
0_498,0_498,C2H2,ZFX:C2H2,['Zfx']
0_499,0_499,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
0_501,0_501,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
0_505,0_505,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
0_513,0_513,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
0_527,0_527,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
0_564,0_564,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
0_576,0_576,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_5,1_5,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_8,1_8,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_13,1_13,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_16,1_16,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_19,1_19,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_20,1_20,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_21,1_21,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_25,1_25,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_28,1_28,C2H2,ZFX:C2H2,['Zfx']
1_29,1_29,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_30,1_30,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_31,1_31,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_32,1_32,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_34,1_34,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_35,1_35,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_39,1_39,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_42,1_42,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_48,1_48,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_59,1_59,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_61,1_61,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_62,1_62,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_71,1_71,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_74,1_74,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_75,1_75,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_76,1_76,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_81,1_81,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_91,1_91,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_96,1_96,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_112,1_112,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_123,1_123,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_132,1_132,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_139,1_139,C2H2,ZFX:C2H2,['Zfx']
1_143,1_143,C2H2,ZFX:C2H2,['Zfx']
1_146,1_146,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_147,1_147,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_151,1_151,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_157,1_157,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_158,1_158,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_167,1_167,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_169,1_169,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_171,1_171,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_197,1_197,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_200,1_200,C2H2,ZFX:C2H2,['Zfx']
1_202,1_202,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_204,1_204,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_207,1_207,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_217,1_217,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_219,1_219,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_226,1_226,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_227,1_227,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_231,1_231,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_234,1_234,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_238,1_238,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_243,1_243,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_244,1_244,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_256,1_256,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_265,1_265,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_273,1_273,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
1_274,1_274,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_278,1_278,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_279,1_279,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_280,1_280,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_283,1_283,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_286,1_286,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_288,1_288,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
1_290,1_290,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
1_304,1_304,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
